ID,SOURCE_PKEY,BUSINESS_ID,PROJECT_IND_CODE_CD,PROJECT_IND_NAME_NM,PROJECT_IND_DESCRIPTION_DESC,PROJECT_IND_RESPONSIBLE,PROJECT_IND_STATUS,PROJECT_IND_STATUS_DETAILED,CLINICAL_IND,MEDICAL_THERAPEUTIC_AREA,SOURCE_SYSTEM,CREATIONDATE_DT,LASTUPDATEDATE_DT,CREATEDBY,UPDATEDBY,PROJECT_IND_PHASE,STATE
62527,674459c8c15b061bf75f66c7,PIN000000000GT,SAR442085_IND004,1L+RR-ND MM w/Rd,Multiple Myeloma 1L+RR/ND +Rd - IV/SC,BG,Not Validated,Not Validated,10028228,L,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:33.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62528,674459c8c15b061bf75f66c8,PIN000000000GU,SAR442168_IND001,PIRA,Relapsing Multiple Sclerosis,BF,Ongoing,Ongoing,10063399,N,MDM,2024-11-25 11:04:40.000,2026-01-15 08:25:28.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Regulatory submission,ACTIVE
62529,674459c8c15b061bf75f66c9,PIN000000000GV,SAR442168_IND002,PPMS,Primary Progressive Multiple Sclerosis,BF,Stopped,Stopped active,10063401,N,MDM,2024-11-25 11:04:40.000,2026-01-13 06:51:16.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 3,ACTIVE
62530,674459c8c15b061bf75f66cc,PIN000000000GY,SAR442257_IND001,RRMM-Penta,Penta RRMM,BG,Stopped,Stopped active,10028228,L,MDM,2024-11-25 11:04:40.000,2025-04-12 05:51:10.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62531,674459c8c15b061bf75f66cd,PIN000000000GZ,SAR442257_IND002,2L PCL,2L Plasma Cell Leukemia,BG,Not Validated,Not Validated,10024325,L,MDM,2024-11-25 11:04:40.000,2025-04-12 05:51:03.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62532,674459c8c15b061bf75f66cf,PIN000000000H1,SAR442257_IND005,3L+RRMM w/CelMod-Dex,3L+ RRMM - Combo CelMod-Dex,BG,Not Validated,Not Validated,10028228,L,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:55.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62533,674459c8c15b061bf75f66d1,PIN000000000H3,SAR442257_IND007,RR-DLBCL post CAR-T,R/R DLBCL Insufficient Responders Post-CAR-T,BG,Not Validated,Not Validated,10024325,L,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:55.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62534,674459c8c15b061bf75f66d2,PIN000000000H4,SAR442402_IND001,Solid Tumors,Solid Tumors,BG,Stopped,Stopped inactive,10065252,L,MDM,2024-11-25 11:04:40.000,2025-12-24 06:51:04.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Preclinical,ACTIVE
62535,674459c8c15b061bf75f66d3,PIN000000000H5,SAR442501_IND001,Achondroplasia - Ped,Achondroplasia - Ped,BH,Stopped,Stopped active,10008723,M,MDM,2024-11-25 11:04:40.000,2025-06-06 05:50:49.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2,ACTIVE
62536,674459c8c15b061bf75f66d4,PIN000000000H6,SAR442720_IND002,1L NSCLC w/Soto,1L NSCLC - Combo Sotorasib,BG,Not Validated,Not Validated,10061873,L,MDM,2024-11-25 11:04:40.000,2025-04-12 05:51:10.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62537,674459c8c15b061bf75f66d5,PIN000000000H7,SAR442720_IND003,NSCLC combo osimertinib,NSCLC - Combo Osimertinib,BG,Not Validated,Not Validated,10061873,L,MDM,2024-11-25 11:04:40.000,2025-04-12 05:51:04.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62538,674459c8c15b061bf75f66da,PIN000000000HC,SAR443122_IND002,UC,Ulcerative Colitis,BE,Stopped,Stopped active,10009900,A,MDM,2024-11-25 11:04:40.000,2026-01-15 08:26:45.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2,ACTIVE
62539,674459c8c15b061bf75f66db,PIN000000000HD,SAR443122_IND003,COVID19,Acute Respiratory Diseases (COVID19),BE,Stopped,Stopped inactive,10053983,R,MDM,2024-11-25 11:04:40.000,2025-04-12 05:51:06.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62540,674459c8c15b061bf75f66dc,PIN000000000HE,SAR443216_IND003,OS - Ped - CSR,Osteosarcoma - Ped,BG,Stopped,Stopped inactive,10006007,L,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:21.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62541,674459c8c15b061bf75f66de,PIN000000000HG,SAR443579_IND001,2L AML - Mono,2L AML - Monotherapy,BG,Stopped,Stopped active,10000880,L,MDM,2024-11-25 11:04:40.000,2026-01-10 06:52:13.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62542,674459c8c15b061bf75f66df,PIN000000000HH,SAR443579_IND002,1L AML w/Ven/Aza,1L AML - Combo Ven/Aza,BG,Stopped,Stopped active,10000880,L,MDM,2024-11-25 11:04:40.000,2025-12-19 06:51:01.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62543,674459c8c15b061bf75f66e0,PIN000000000HI,SAR443579_IND004,2L AML w/SAR444245,2L AML - Combo SAR444245,BG,Not Validated,Not Validated,10000880,L,MDM,2024-11-25 11:04:40.000,2025-12-19 06:51:29.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
62544,674459c8c15b061bf75f66e3,PIN000000000HL,SAR443765_IND001,Asthma – Severe,Asthma - Severe - Adult & Ped - 12-17 years,BE,Ongoing,Ongoing,10003553,R,MDM,2024-11-25 11:04:40.000,2025-11-28 06:50:53.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2,ACTIVE
62545,674459c8c15b061bf75f66e5,PIN000000000HN,SAR443765_IND004,AD,Atopic Dermatitis - Adult & Ped - 12-17 years,BE,Ongoing,Ongoing,10012438,D,MDM,2024-11-25 11:04:40.000,2026-01-24 06:49:55.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2,ACTIVE
62546,674459c8c15b061bf75f66e8,PIN000000000HQ,SAR444200_IND002,2-3L NSCLC - Mono,2/3L NSCLC - Mono,BG,Not Validated,Not Validated,10061873,L,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:56.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
62547,674459c8c15b061bf75f66e9,PIN000000000HR,SAR444200_IND003,1L NSCLC - Combo,1L NSCLC - Combo,BG,Not Validated,Not Validated,10061873,L,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:37.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
62548,674459c8c15b061bf75f66ea,PIN000000000HS,SAR444245_IND001,GI - Multicombo,Gastrointestinal - Multicombo,BG,Stopped,Stopped inactive,10017758,L,MDM,2024-11-25 11:04:40.000,2025-08-12 05:50:47.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2,ACTIVE
62549,674459c8c15b061bf75f66ec,PIN000000000HU,SAR444245_IND003,CSCC w/Cemip,Melanoma - CSCC - Combo Cemiplimab,BG,Stopped,Stopped active,10025650,L,MDM,2024-11-25 11:04:40.000,2025-04-19 05:53:22.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2,ACTIVE
62550,674459c8c15b061bf75f66ed,PIN000000000HV,SAR444245_IND004,H&N - Multicombo,Head and Neck - Multicombo,BG,Stopped,Stopped inactive,10067821,L,MDM,2024-11-25 11:04:40.000,2025-09-27 05:51:14.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2,ACTIVE
62551,674459c8c15b061bf75f66ee,PIN000000000HW,SAR444336_IND002,MC,Microscopic Colitis,BE,Ongoing,Ongoing,10056979,A,MDM,2024-11-25 11:04:40.000,2025-11-04 06:50:40.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2A,ACTIVE
62552,674459c8c15b061bf75f66ef,PIN000000000HX,SAR444419_IND001,RA,Rheumatoid Arthritis,BE,Stopped,Stopped inactive,10039073,RH,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:59.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62553,674459c8c15b061bf75f66f1,PIN000000000HZ,SAR444632_IND001,,Huntington's disease,BF,Not Validated,Not Validated,10070668,N,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:17.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62554,674459c8c15b061bf75f66f2,PIN000000000I0,SAR444664_IND001,ALS,Amyotrophic Lateral Sclerosis,BF,Stopped,Stopped inactive,10002026,N,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:57.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Preclinical,ACTIVE
62555,674459c8c15b061bf75f6859,PIN000000000I5,SAR444671_IND008,wAIHA,Warm Autoimmune Hemolytic Anemia,BH,Ongoing,Ongoing,10087092,B,MDM,2024-11-25 11:04:40.000,2026-01-24 06:51:39.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 3,ACTIVE
62556,674459c8c15b061bf75f685a,PIN000000000I6,SAR444671_IND010,HS,Hidradenitis Suppurativa,BE,To be Validated,To be Validated,10020041,D,MDM,2024-11-25 11:04:40.000,2026-01-17 06:52:03.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
62557,674459c8c15b061bf75f685c,PIN000000000I8,SAR444836_IND001,PKU,Phenylketonuria - Adult & Ped - 12-17 years,BH,Stopped,Stopped active,10034872,H,MDM,2024-11-25 11:04:40.000,2025-08-23 05:51:52.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62558,674459c8c15b061bf75f6860,PIN000000000IC,SAR445088_IND001,ITP,Immune Thrombocytopenic Purpura,BH,Stopped,Stopped inactive,10074667,B,MDM,2024-11-25 11:04:40.000,2025-10-15 05:52:09.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2,ACTIVE
62559,674459c8c15b061bf75f6861,PIN000000000ID,SAR445088_IND002,CAD,Cold Agglutinin Disease,BH,Stopped,Stopped active,10009868,B,MDM,2024-11-25 11:04:40.000,2025-10-15 05:52:16.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2,ACTIVE
62560,674459c8c15b061bf75f6862,PIN000000000IE,SAR445088_IND004,AMR,Antibody-Mediated Rejection,BT,Ongoing,Ongoing,10064683,L,MDM,2024-11-25 11:04:40.000,2025-11-04 06:50:43.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2,ACTIVE
62561,674459c8c15b061bf75f6863,PIN000000000IF,SAR445088_IND006,MG,Myasthenia Gravis,BF,Not Validated,Not Validated,10028417,N,MDM,2024-11-25 11:04:40.000,2025-10-15 05:52:19.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62562,674459c8c15b061bf75f6864,PIN000000000IG,SAR445088_IND007,MMN,Multifocal Motor Neuropathy,BF,Not Validated,Not Validated,10065579,N,MDM,2024-11-25 11:04:40.000,2025-10-15 05:52:00.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62563,674459c8c15b061bf75f6865,PIN000000000IH,SAR445136_IND002,,Beta Thalassemia,BI,Stopped,Stopped inactive,10054658,B,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:55.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62564,674459c8c15b061bf75f6867,PIN000000000IJ,SAR445229_IND006,Celiac Disease,Celiac Disease,BE,Stopped,Stopped active,10007864,A,MDM,2024-11-25 11:04:40.000,2026-01-15 08:26:42.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2,ACTIVE
62565,674459c8c15b061bf75f6868,PIN000000000IK,SAR445229_IND007,UC,Ulcerative Colitis,BE,Not Validated,Not Validated,10009900,A,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:55.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62566,674459c8c15b061bf75f686c,PIN000000000IO,SAR445338_IND001,FIDA,Anemia of Inflammation (Functional Iron Deficiency Anemia),BI,Stopped,Stopped inactive,10002034,B,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:37.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Preclinical,ACTIVE
62567,674459c8c15b061bf75f686d,PIN000000000IP,SAR445399_IND001,Bronchiectasis,Bronchiectasis,BE,Ongoing,Ongoing,10006445,R,MDM,2024-11-25 11:04:40.000,2025-10-15 05:52:19.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
62568,674459c8c15b061bf75f686f,PIN000000000IR,SAR445419_IND005,AML - 1-25y,Acute Myeloid Leukemia- Adult & Ped- 1- 25 years,BG,Stopped,Stopped inactive,10000880,L,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:37.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
62569,674459c8c15b061bf75f6870,PIN000000000IS,SAR445514_IND001,RRMM - 3x expo - Combo,RRMM Triple Exposed - Combo CelMod/SAR444245/dexamethasone,BG,Not Validated,Not Validated,10086466,L,MDM,2024-11-25 11:04:40.000,2025-04-12 05:51:06.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
62570,674459c8c15b061bf75f6871,PIN000000000IT,SAR445514_IND006,1-3L RRMM w/NK Cell,1-3L RRMM Combo NK Cell,BG,Not Validated,Not Validated,10086466,L,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:59.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
62571,674459c8c15b061bf75f6872,PIN000000000IU,SAR445514_IND008,SLE,Systemic lupus erythematosus,BE,Stopped,Stopped active,10042945,M,MDM,2024-11-25 11:04:40.000,2026-01-23 06:51:17.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62572,674459c8c15b061bf75f6874,PIN000000000IW,SAR445710_IND002,RCC w/pembro,RCC - Combo pembrolizumab,BG,Not Validated,Not Validated,10038389,L,MDM,2024-11-25 11:04:40.000,2025-08-20 05:51:03.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62573,674459c8c15b061bf75f6875,PIN000000000IX,SAR445761_IND002,CLAD,Chronic Lung Allograft Dysfunction,BT,Ongoing,Ongoing,10089357,R,MDM,2024-11-25 11:04:40.000,2025-12-18 06:51:20.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 3,ACTIVE
62574,674459c8c15b061bf75f6876,PIN000000000IY,SAR445761_IND003,1L cGvHD,1L Chronic Graft versus Host Disease,BT,Stopped,Stopped active,10018651,L,MDM,2024-11-25 11:04:40.000,2026-01-20 06:54:04.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 3,ACTIVE
62575,674459c8c15b061bf75f6877,PIN000000000IZ,SAR445761_IND004,3L cGvHD – Ped,3L Chronic Graft versus Host Disease - Ped - 1-17 years,BT,Ongoing,Ongoing,10018651,L,MDM,2024-11-25 11:04:40.000,2026-01-23 06:50:54.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2,ACTIVE
62576,674459c8c15b061bf75f687a,PIN000000000J2,SAR445794_IND001,ADPKD,Autosomal Dominant Polycystic Kidney Disease (ADPKD),BH,Stopped,Stopped inactive,10036046,U,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:46.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2B,ACTIVE
62577,674459c8c15b061bf75f687c,PIN000000000J4,SAR445953_IND001,3L CRC - Combo,3L Colorectal Cancer - Combo,BG,Ongoing,Ongoing,10061451,L,MDM,2024-11-25 11:04:40.000,2025-12-19 06:51:37.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
62578,674459c8c15b061bf75f687d,PIN000000000J5,SAR445953_IND004,1L nsqNSCLC w/Pembro,1L nsqNSCLC - Combo pembro,BG,To be Validated,To be Validated,10061873,L,MDM,2024-11-25 11:04:40.000,2026-01-13 06:51:43.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
62579,674459c8c15b061bf75f687f,PIN000000000J7,SAR445953_IND006,2L+ GC/GEJ - Mono,2L+ Gastric Cancer/GEJ - Mono,BG,To be Validated,To be Validated,10017758,L,MDM,2024-11-25 11:04:40.000,2025-11-13 06:50:12.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
62580,674459c8c15b061bf75f6880,PIN000000000J8,SAR445953_IND011,2L sqNSCLC - Mono,2L sqNSCLC - Mono,BG,Not Validated,Not Validated,10061873,L,MDM,2024-11-25 11:04:40.000,2025-10-09 05:51:31.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
62581,674459c8c15b061bf75f6882,PIN000000000JA,SAR446020_IND001,CSU,Chronic Spontaneous Urticaria,BE,Not Validated,Not Validated,10072757,D,MDM,2024-11-25 11:04:40.000,2025-04-12 05:50:42.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Pre-candidate,ACTIVE
62582,674459cec15b061bf75f79d8,PIN000000000YE,POLY_BN_INDIC_OTHERS,,Indication for Others file,BN,,,,,MDM,2024-11-25 11:04:46.000,2025-04-12 05:50:24.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62583,674459cec15b061bf75f79db,PIN000000000YH,PO_GEM_LA40220_INDIC_OTHERS,,Indication for Others file,HB,,,10015037,N,MDM,2024-11-25 11:04:46.000,2025-12-03 08:29:03.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62584,674459cec15b061bf75f79dc,PIN000000000YI,RC00701_INDIC_OTHERS,,Indication for Others file,CL,,,,,MDM,2024-11-25 11:04:46.000,2025-04-12 05:50:54.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62585,674459cec15b061bf75f79de,PIN000000000YK,RC01081_INDIC_OTHERS,,Indication for Others file,CH,,,,,MDM,2024-11-25 11:04:46.000,2025-04-12 05:50:57.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62586,674459cec15b061bf75f79df,PIN000000000YL,RC01120_INDIC_OTHERS,,Cancer Cell dependencies Target valid-credent,CI,,,,,MDM,2024-11-25 11:04:46.000,2025-09-16 05:52:39.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62587,674459cec15b061bf75f79e3,PIN000000000YP,RC01194_INDIC_OTHERS,,Type 1/17 multi-specific mAbs,CF,,,,,MDM,2024-11-25 11:04:46.000,2025-04-12 05:50:55.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62588,674459cfc15b061bf75f7b46,PIN000000000YQ,RC01200_INDIC_OTHERS,,Indication for Others file,CH,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:50:35.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62589,674459cfc15b061bf75f7b47,PIN000000000YR,RC01201_INDIC_OTHERS,,Inhibition of SPTLC1,CH,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:51:04.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62590,674459cfc15b061bf75f7b48,PIN000000000YS,RC01202_INDIC_OTHERS,,Indication for Others file,CH,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:47.000,2024-11-25 11:04:47.000,Patrice.Darzens@sanofi.com.SAML4,Patrice.Darzens@sanofi.com.SAML4,,ACTIVE
62591,674459cfc15b061bf75f7b49,PIN000000000YT,RC01203_INDIC_OTHERS,,Indication for Others file,CH,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:50:35.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62592,674459cfc15b061bf75f7b4a,PIN000000000YU,RC01213_INDIC_OTHERS,,Precision Immunology Exploratory Research,CF,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:51:10.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62593,674459cfc15b061bf75f7b4b,PIN000000000YV,RC01214_INDIC_OTHERS,,Autoimmunity & Type 1 Diabetes Exploratory Research,CF,,,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:50:33.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62594,674459cfc15b061bf75f7b4c,PIN000000000YW,RC01215_INDIC_OTHERS,,Type 2 Inflammation & Fibrosis Exploratory Research,CF,,,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:50:17.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62595,674459cfc15b061bf75f7b4e,PIN000000000YY,RC01223_INDIC_OTHERS,,Indication for Others file,CL,,,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:50:44.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62596,674459cfc15b061bf75f7b51,PIN000000000Z1,RC01286_INDIC_OTHERS,,Indication for Others file,CF,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:50:26.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62597,674459cfc15b061bf75f7b52,PIN000000000Z2,RC01290_INDIC_OTHERS,,Indication for Others file,CF,Stopped,Stopped active,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:50:49.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62598,674459cfc15b061bf75f7b53,PIN000000000Z3,RC01298_INDIC_OTHERS,,AAV-RNAi MAPT Reduction,CO,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:50:52.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62599,674459cfc15b061bf75f7b54,PIN000000000Z4,RC01301_INDIC_OTHERS,,Hemophilia and Next Gen Biologics Exploratory Research,CJ,,,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:50:44.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62600,674459cfc15b061bf75f7b59,PIN000000000Z9,RC01314_INDIC_OTHERS,,Indication for Others file,CF,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:50:28.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62601,674459cfc15b061bf75f7b5b,PIN000000000ZB,RC01317_INDIC_OTHERS,,Indication for Others file,CO,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:50:21.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62602,674459cfc15b061bf75f7b5c,PIN000000000ZC,RC01318_INDIC_OTHERS,,Indication for Others file,CI,Ongoing,Ongoing,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:51:08.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62603,674459cfc15b061bf75f7b60,PIN000000000ZG,RC01325_INDIC_OTHERS,,Indication for Others file,CO,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:47.000,2026-01-13 06:50:54.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62604,674459cfc15b061bf75f7b66,PIN000000000ZM,RC01335_INDIC_OTHERS,,Indication for Others file,CI,,,,,MDM,2024-11-25 11:04:47.000,2025-04-12 05:51:04.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62605,674459cfc15b061bf75f7b6d,PIN000000000ZT,RC01345_IND001,,Indication for Others file,CF,,,,,MDM,2024-11-25 11:04:47.000,2025-12-18 06:50:52.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62606,674459cfc15b061bf75f7b6e,PIN000000000ZU,RC01347_IND001,,Indication for Others file,CI,,,,,MDM,2024-11-25 11:04:47.000,2025-06-17 05:49:59.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
62607,674459cfc15b061bf75f7b6f,PIN000000000ZV,RC01349_IND001,,Indication for Others file,CO,Ongoing,Ongoing,,,MDM,2024-11-25 11:04:47.000,2026-01-13 06:50:31.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
